sharpe,total_bps,annual_bps,max_dd_bps,max_dd_days,mean_turnover,win_rate,n_periods,years,funding_bps,cost_bps,basis_bps,threshold
-5.683982637028604,-6686.553835788543,-1077.3108903933683,-10108.972149002708,1777.3333333333333,0.23332785936111836,0.6944527736131934,6801,6.206707734428473,9247.694627375222,-15868.627715149662,-65.62074801410726,0.0
-10.160028524892631,-13095.471089554369,-2109.89008180844,-16281.176518241371,1777.3333333333333,0.32764406812864144,0.5863705712832683,6801,6.206707734428473,9214.693880062596,-22283.073073428906,-27.091896188145004,5e-05
0.37018493202660874,285.6384510231184,46.02092820299691,-1448.5777099901588,1808.3333333333333,0.0875541714376041,0.6119601328903654,6801,6.206707734428473,6111.637533089752,-5954.559199471455,128.56011740482379,0.0001
0.16484189277764427,126.08500160190043,20.314312675383384,-1592.967797033419,1808.3333333333333,0.08915873227500323,0.5817134629229662,6801,6.206707734428473,6035.809330969457,-6063.685382022969,153.96105265541385,0.00015
0.11977082667946605,88.25689500141218,14.219598985119452,-1472.4827910769438,1808.3333333333333,0.0870040796462282,0.5430622009569378,6801,6.206707734428473,5871.727842648592,-5917.147456739979,133.67650909280238,0.0002
0.4806177787012491,331.5527555931106,53.41845786518908,-1117.8946323217494,1808.6666666666667,0.07859556169631599,0.502906976744186,6801,6.206707734428473,5495.769189764015,-5345.284150966451,181.06771679554902,0.0003
0.9831991658375021,586.5146329826407,94.4968988517466,-623.0917210696182,1808.6666666666667,0.05923927106761847,0.456752655538695,6801,6.206707734428473,4408.1207431817475,-4028.862825308732,207.25671510962482,0.0005
